	 	 	 	 	Agis 	Agis 	 	 	 				
	 	 	 	 	Alc 	Alcibiades 	 	 	 				
	 	 	 	 	Alex 	Alexander 	 	 	 				
	 	 	 	 	Ant 	Antonius 	 	 	 				
	 	 	 	 	Arat 	Aratus 	 	 	 				
	 	 	 	 	Arist 	Aristides 	 	 	 				
	 	 	 	 	Art 	Artaxerxes 	 	 	 				
	 	 	 	 	Brut 	Brutus 	 	 	 				
	 	 	 	 	CG 	Caius Gracchus 	 	 	 				
	 	 	 	 	Caes 	Caesar 	 	 	 				
	 	 	 	 	Cam 	Camillus 	 	 	 				
	 	 	 	 	Cat. Ma. , Mi 	Cato Maior, Minor 	 	 	 				
	 	 	 	 	Cic 	Cicero 	 	 	 				
	 	 	 	 	Cim 	Cimo 	 	 	 				
	 	 	 	 	Cleom 	Cleomenes 	 	 	 				
	 	 	 	 	Comp 	Comparatio 	 	 	 				
	 	 	 	 	Cor 	Coriolanus 	 	 	 				
	 	 	 	 	Crass 	Crassus 	 	 	 				
	 	 	 	 	Dem 	Demosthenes 	 	 	 				
	 	 	 	 	Demetr 	Demetrius 	 	 	 				
	 	 	 	 	Dio 	Dio 	 	 	 				
	 	 	 	 	Eum 	Eumenes 	 	 	 				
	 	 	 	 	Fab 	Fabius Maximus 	 	 	 				
	 	 	 	 	Flam 	Flamininus 	 	 	 				
	 	 	 	 	Galb 	Galba 	 	 	 				
	 	 	 	 	Luc 	Lucullus 	 	 	 				
	 	 	 	 	Lyc 	Lycurgus 	 	 	 				
	 	 	 	 	Lys 	Lysander 	 	 	 				
	 	 	 	 	Mar 	Marius 	 	 	 				
	 	 	 	 	Marc 	Marcellus 	 	 	 				
	 	 	 	 	Nic 	Nicias 	 	 	 				
	 	 	 	 	Num 	Numa 	 	 	 				
	 	 	 	 	Oth 	Otho 	 	 	 				
	 	 	 	 	Pel 	Pelopidas 	 	 	 				
	 	 	 	 	Per 	Pericles 	 	 	 				
	 	 	 	 	Phil 	Philopoemen 	 	 	 				
	 	 	 	 	Phoc 	Phocio 	 	 	 				
	 	 	 	 	Pomp 	Pompeius 	 	 	 				
	 	 	 	 	Publ 	Publicola 	 	 	 				
	 	 	 	 	Pyrrh 	Pyrrhus 	 	 	 				
	 	 	 	 	Rom 	Romulus 	 	 	 				
	 	 	 	 	Sert 	Sertorius 	 	 	 				
	 	 	 	 	Sol 	Solo 	 	 	 				
	 	 	 	 	Sull 	Sulla 	 	 	 				
	 	 	 	 	TG 	Tiberius Gracchus 	 	 	 				
	 	 	 	 	Them 	Themistocles 	 	 	 				
	 	 	 	 	Thes 	Theseus 	 	 	 				
	 	 	 	 	Tim 	Timoleo 	 	 	 				
	 	 	 	 	Fluu 	de fluuiis 	 	 	 				
	 	 	 	 	Metr 	de metris 	 	 	 				
	 	 	 	 	Nob 	pro nobilitate 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Lib 	de libidine et aegritudine 	 	 	 				
	 	 	 	 	Pars. An 	Parsne an facultas animi sit uita passiua 	 	 	 				
	 	 	 	 	Prou 	Prouerbia 	 	 	 				
	 	 	 	 	Vit. Hom 	de vita et poesi Homeri 	 	 	 				
POEN. APP.	Poenae Apostolorum	 	 	 	 	 	 	 	 				
POET.	Poeta	 	 	 anonymus 	 	 	 	 	 				
	 	 	 	 	de herb 	de herbis 	 	 	 				
POLEMAEUS EPHESIUS	Polemaeus Ephesius	 I a. C. 	 	 tragicus	 	 	 	 	 				
POL. SILU.	Polemius, Siluius	 V d. C. 	 	 chronographus 	 	 	 	 	 				
	 	 	 	 	Laterc 	Laterculus 	 	 	 				
POLEM.	Polemo	 I a. C. /	 	 epigrammaticus 	 	 	 	 	 				
POLEM. HIST.	Polemo	 III/II a. C. 	 	 historicus 	 	 	 	 	 				
POLEM. $2	Polemo	 I/II d. C. 	 	 sophista 	 	 	 	 	 				
	 	 	 	 	Call 	Callimachus 	 	 	 				
	 	 	 	 	Cyn 	Cynegirus 	 	 	 				
POLEM. PHGN.	Pseudo Polemo	 II d. C. 	 	 physiognomonicus 	 	 	 	 	 				
POLEM. AP.	Polemo	 IV d. C. 	 	 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
POLIOCH.	Poliochus	 V a. C. 	 	 comicus 	 	 	 	 	 				
POLL.	Pollianus	 II d. C. 	 	 epigrammaticus 	 	 	 	 	 				
POLL. $2	Pollux	 II d. C. 	 	 grammaticus 	 	 	 	 	 				
POLUS	Polus	 	 	 philosophus	 	 	 	 	 				
POLYAEN. EPICUR.	Polyaenus	 IV/III a. C. 	 	 epicureus 	 	 	 	 	 				
POLYAEN.	Polyaenus	 II d. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Exc 	Excerpta 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
POLYAEN. $2	Polyaenus, Iulius	 I a. C. 	 	 epigrammaticus 	 	 	 	 	 				
POLYBIUS	Polybius	 IX d. C. 	 	 grammaticus	 	 	 	 	 				
PLB.	Polybius	 II a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
POLYB. RH.	Polybius Rhinocolurensis	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
PLB. RH.	Polybius Sardianus	 	 	 rhetor 	 	 	 	 	 				
POLYC. SM.	Polycarpus Smyrnaeus	 I/II d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula ad Philippenses 	 	 	 				
POLYCHARM.	Polycharmus	 II a. C. 	 	 historicus 	 	 	 	 	 				
POLYCHARMUS NAUCRATICUS	Polycharmus Naucraticus	 heleníst. 	 	 historicus	 	 	 	 	 				
POLYCHRON.	Polychronius Apameensis	 IV/V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Fr. Dan 	Fragmenta in Da 	 	 	 				
	 	 	 	 	Fr. Ezech 	Fragmenta in Ez 	 	 	 				
POLYCLIT. HIST.	Polyclitus Larissaeus	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
POLYCLIT.	Polyclitus Sicyonius	 V/IV a. C. 	 	 philosophus 	 	 	 	 	 				
POLYCR. EPH.	Polycrates Ephesius	 II d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
POLYCRITUS	Polycritus	 IV a. C. 	 	 historicus	 	 	 	 	 				
POLYIDUS	Polyidus	 	 	 medicus	 	 	 	 	 				
POLYIDUS	Polyidus	 V/IV a. C. 	 	 tragicus et lyricus	 	 	 	 	 				
POLYPHRAS.	Polyphrasmo	 V a. C. 	 	 tragicus 	 	 	 	 	 				
POLYSTR.	Polystratus	 III a. C. 	 	 epicureus 	 	 	 	 	 				
	 	 	 	 	Contempt 	de irrationali contemptu 	 	 	 				
POLYSTR. $2	Polystratus	 II a. C. 	 	 epigrammaticus 	 	 	 	 	 				
POLYZEL.	Polyzelus	 V/IV a. C. 	 	 comicus 	 	 	 	 	 				
POLYZEL. HIST.	Polyzelus	 III a. C. 	 	 historicus 	 	 	 	 	 				
POMP.	Pompeius	 I d. C. 	 	 epigrammaticus 	 	 	 	 	 				
POMP. GRAM.	Pompeius	 a. VI d. C. 	 	 grammaticus latinus 	 	 	 	 	 				
POMP. MAC.	Pompeius Macer	 I a. C. /	 	 tragicus 	 	 	 	 	 				
POMP. MAC. IUN.	Pompeius Macer Iunior	 I a. C. /	 	 epigrammaticus 	 	 	 	 	 				
POMPONIUS	Pomponius	 	 	 geographus latinus	 	 	 	 	 				
PORPHYRIO, POMPONIUS	Porphyrio, Pomponius	 III d. C. 	 	 Horatii commentator	 	 	 	 	 				
	 	 	 	 	Comm 	Commentum in Horatium 	 	 	 				
PORPH.	Porphyrius Tyrius	 III d. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	Abst 	de abstinentia 	 	 	 				
	 	 	 	 	Antr 	de antro nympharum 	 	 	 				
	 	 	 	 	Hist. Phil 	Historiae Philosophicae fragmenta 	 	 	 				
	 	 	 	 	VP 	Vita Pythagorae 	 	 	 				
	 	 	 	 	Chr 	aduersus Christianos 	 	 	 				
	 	 	 	 	Chr. Pap 	aduersus Christianos (fragmenta papyracea) 	 	 	 				
	 	 	 	 	Ep. Aneb 	Epistula ad Anebonem 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Gaur 	ad Gaurum 	 	 	 				
	 	 	 	 	in Cat 	in Aristotelis Categorias commentarium 	 	 	 				
	 	 	 	 	Intr 	Isagoge siue quinque uoces 	 	 	 				
	 	 	 	 	in Harm 	in Ptolemaei Harmonica 	 	 	 				
	 	 	 	 	in Prm 	in Platonis Parmenidem 	 	 	 				
	 	 	 	 	in Ptol 	in Ptolemaei Tetrabiblon 	 	 	 				
	 	 	 	 	in Tim 	in Platonis Timaeum commentariorum fragmenta 	 	 	 				
	 	 	 	 	Marc 	Epistula ad Marcellam 	 	 	 				
	 	 	 	 	Plot 	Vita Plotini 	 	 	 				
	 	 	 	 	Sent 	Sententiae ad intelligibilia ducentes 	 	 	 				
POSIDIPP.	Posidippus	 III a. C. 	 	 comicus 	 	 	 	 	 				
POSIDIPP. EPIGR.	Posidippus	 III a. C. 	 	 epigrammaticus 	 	 	 	 	 				
	 	 	 	 	Fr. Pap 	Fragmenta Papyracea 	 	 	 				
POSIDIPP. HIST.	Posidippus	 III a. C. 	 	 historicus 	 	 	 	 	 				
POSIDONIUS	Posidonius	 II a. C. 	 	 historicus	 	 	 	 	 				
POSIDON.	Posidonius	 III/IV d. C. 	 	 medicus 	 	 	 	 	 				
POSIDON. $2	Posidonius Apamensis	 II/I a. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	in Ti 	in Timaeum commentarii epitome 	 	 	 				
POSSID.	Possidius	 V d. C. 	 	 episcopus 	 	 	 	 	 				
POSSIS	Possis	 III a. C. 	 	 historicus	 	 	 	 	 				
PRAEC. SALUBR.	Praecepta Salubria	 imper. 	 	 poema medicum 	 	 	 	 	 				
PRATIN.	Pratinas	 VI/V a. C. 	 	 lyricus et tragicus 	 	 	 	 	 				
PRAXAG.	Praxagoras	 IV d. C. 	 	 historicus 	 	 	 	 	 				
PRAXAG. COUS	Praxagoras Cous	 IV a. C. 	 	 medicus 	 	 	 	 	 				
PRAXILL.	Praxilla	 V a. C. 	 	 lyrica 	 	 	 	 	 				
PRAXIPH.	Praxiphanes	 IV/III a. C. 	 	 philosophus 	 	 	 	 	 				
PRISCIAN.	Priscianus	 V/VI d. C. 	 	 grammaticus 	 	 	 	 	 				
	 	 	 	 	Inst 	Institutio 	 	 	 				
PRISC. LYD.	Priscianus Lydus	 VI d. C. 	 	 philosophus 	 	 	 	 	 				
PRISCILLIANUS	Priscillianus	 IV d. C. 	 	 episcopus hispanus	 	 	 	 	 				
	 	 	 	 	Tract 	Tractatus 	 	 	 				
PRISC.	Priscus	 V d. C. 	 	 historicus 	 	 	 	 	 				
PROCH.	Prochorus Diaconus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	A. Io 	Acta Iohannis 	 	 	 				
PROCL.	Proclus	 V d. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	ad Hes. Op 	ad Hesiodi Opera et Dies 	 	 	 				
	 	 	 	 	Chr 	Chrestomathia 	 	 	 				
	 	 	 	 	Cycl 	Cycli epitomae 	 	 	 				
	 	 	 	 	Vit. Hom 	Vita Homeri 	 	 	 				
	 	 	 	 	H 	Hymni 	 	 	 				
	 	 	 	 	Hyp 	Hypotyposis 	 	 	 				
	 	 	 	 	in Alc 	in Platonis Alcibiadem 	 	 	 				
	 	 	 	 	in Cra 	in Platonis Cratylum commentaria 	 	 	 				
	 	 	 	 	in Euc 	in primum Euclidis Elementorum librum commentarii 	 	 	 				
	 	 	 	 	in Prm 	in Platonis Parmenidem commentarius 	 	 	 				
	 	 	 	 	in R 	in Platonis Rempublicam commentaria 	 	 	 				
	 	 	 	 	in Ti 	in Platonis Timaeum commentaria 	 	 	 				
	 	 	 	 	Sch 	 Scholia (cit 	 	 	 				
	 	 	 	 	Inst 	Institutio theologica 	 	 	 				
	 	 	 	 	Inst. Phys 	Institutio physica 	 	 	 				
	 	 	 	 	Opusc 	Opuscula 	 	 	 				
	 	 	 	 	Par. Ptol 	Paraphrasis in Ptolemaei Tetrabiblon 	 	 	 				
	 	 	 	 	Phil. Chal 	de Philosophia Chaldaica 	 	 	 				
	 	 	 	 	Sacr 	de arte sacro apud Graecos 	 	 	 				
	 	 	 	 	Theol. Plat 	Theologia Platonica 	 	 	 				
PROCL. CP	Proclus Constantinopolitanus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Annunt 	Oratio in Deiparae annuntiationem 	 	 	 				
	 	 	 	 	Arm 	Tomus ad Armenios 	 	 	 				
	 	 	 	 	Ep 	Epistula 	 	 	 				
	 	 	 	 	Or. Laud. M 	oratio de laudibus Mariae 	 	 	 				
	 	 	 	 	Ascens 	de ascensione domini 	 	 	 				
	 	 	 	 	Or 	Orationes 	 	 	 				
	 	 	 	 	Tract 	Tractatus de traditione diuinae missae 	 	 	 				
	 	 	 	 	Bapt 	Mystagogia in baptisma 	 	 	 				
	 	 	 	 	Caed. Inn 	de caede innocentium et de uidua 	 	 	 				
	 	 	 	 	Cruc 	in crucifixionem 	 	 	 				
	 	 	 	 	Laud. Mar 	laudatio sanctae dei genitricis Mariae 	 	 	 				
	 	 	 	 	Pasch 	in sanctum Pascha 	 	 	 				
	 	 	 	 	Res 	in resurrectionem 	 	 	 				
	 	 	 	 	Sanct 	encomium in omnes sanctos 	 	 	 				
	 	 	 	 	Theoph 	in theophania 	 	 	 				
	 	 	 	 	Thom 	in sanctum apostolum Thomam 	 	 	 				
	 	 	 	 	Circum 	de circumcisione domini 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Fr. an 	Fragmenta anonyma 	 	 	 				
	 	 	 	 	Hom 	Homiliae 	 	 	 				
	 	 	 	 	Inc 	de incarnatione 	 	 	 				
	 	 	 	 	Inc. Dom 	de incarnatione domini 	 	 	 				
	 	 	 	 	Nat. Dom 	in natalem diem domini 	 	 	 				
	 	 	 	 	Virg 	in s. uirginem ac dei genitricem 	 	 	 				
PROCOP.	Procopius Caesariensis	 VI d. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Aed 	de aedificiis 	 	 	 				
	 	 	 	 	Arc 	Historia arcana 	 	 	 				
	 	 	 	 	Goth 	de bello Gothico 	 	 	 				
	 	 	 	 	Pers 	de bello Persico 	 	 	 				
	 	 	 	 	Vand 	de bello Vandalico 	 	 	 				
PROCOPIUS GAZAEUS	Procopius Gazaeus	 V/VI d. C. 	 		 	 	 	 	 				
	 	 	 	 	Decl 	Declamationes 	 	 	 				
	 	 	 	 	Ep 	Epistulae 	 	 	 				
	 	 	 	 	Ecphr 	Ecphrasis horologii 	 	 	 				
	 	 	 	 	Imag 	Ecphrasis imaginis 	 	 	 				
	 	 	 	 	in Eccl 	in Ecclesiasten 	 	 	 				
	 	 	 	 	Pan 	Panegyricus in Anastasium imperatorem 	 	 	 				
PRODIC.	Prodicus	 V/IV a. C. 	 	 philosophus 	 	 	 	 	 				
PROMATHID.	Promathidas	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
PROMATHIO	Promathio	 III a. C. 	 	 historicus	 	 	 	 	 				
PRONOMUS	Pronomus	 V a. C. 	 	 lyricus	 	 	 	 	 				
PROP.	Propertius	 I a. C. 	 	 poeta latinus 	 	 	 	 	 				
PROTAG.	Protagoras	 V a. C. 	 	 philosophus 	 	 	 	 	 				
PROTAGORAS NICAEENSIS	Protagoras Nicaeensis	 III a. C. 	 	 astrologus	 	 	 	 	 				
PROTAGORID.	Protagorides	 II a. C. 	 	 historicus 	 	 	 	 	 				
PROTEU.	Proteuangelium Iacobi	 	 	 	 	 	 	 	 				
PROU. BODL.	Prouerbia Bodleiana	 	 	 	 	 	 	 	 				
PROU. ATH.	Prouerbiorum collectio Athoa quinta	 	 	 	 	 	 	 	 				
PROXEN.	Proxenus	 III a. C. 	 	 historicus 	 	 	 	 	 				
PROXEN. $2	Proxenus	 III a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Chal 	Chalcidica 	 	 	 				
PRUD.	Prudentius Clemens, Aurelius	 IV/V d. C. 	 	 poeta hispanus 	 	 	 	 	 				
	 	 	 	 	Apoth 	Apotheosis 	 	 	 				
	 	 	 	 	Cath 	Cathemerinon hymnus 	 	 	 				
	 	 	 	 	C. Sym 	contra Symmachum 	 	 	 				
	 	 	 	 	Ham 	Hamartigenia 	 	 	 				
	 	 	 	 	Perist 	Peristephanon hymnus 	 	 	 				
	 	 	 	 	Psych 	Psychomachia 	 	 	 				
PSALMUS NAASSENUS	Psalmus Naassenus	 	 		 	 	 	 	 				
PS.	Pseudo	 	 	 	 	 	 	 	 				
PTOL.	Ptolemaeus	 	 	 epigrammaticus 	 	 	 	 	 				
PTOL. GNOST.	Ptolemaeus	 II d. C. 	 	 gnosticus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula ad Floram 	 	 	 				
PTOL. $2	Ptolemaeus	 	 	 lexicographus 	 	 	 	 	 				
	 	 	 	 	Vocab 	de differentia vocabulorum 	 	 	 				
PTOL. $3	Ptolemaeus	 II d. C. 	 	 mathematicus 	 	 	 	 	 				
	 	 	 	 	Alm 	Almagesto (= Syntaxis mathematica) 	 	 	 				
	 	 	 	 	Anal 	de analemmate 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Hyp 	Hypotheses 	 	 	 				
	 	 	 	 	Inscr. Can 	Inscriptio Canobi 	 	 	 				
	 	 	 	 	Phas 	Phaseis 	 	 	 				
	 	 	 	 	Planisph 	Planisphaerium 	 	 	 				
	 	 	 	 	Pseph 	Psephophoria 	 	 	 				
	 	 	 	 	Geog 	Geographia 	 	 	 				
	 	 	 	 	Harm 	Harmonica 	 	 	 				
	 	 	 	 	Iudic 	de iudicio 	 	 	 				
	 	 	 	 	Mus 	Musica 	 	 	 				
	 	 	 	 	Tetr 	Tetrabiblos 	 	 	 				
PTOL. $4	Ptolemaeus	 heleníst. 	 	 rex Aegypti epigrammaticus 	 	 	 	 	 				
PS. PTOL.	Pseudo Ptolemaeus	 a. V d. C. 	 	 gnomologus 	 	 	 	 	 				
	 	 	 	 	Centil 	Centiloquium 	 	 	 				
PTOL. ASCAL.	Ptolemaeus Ascalonita	 I a. C. /	 	 grammaticus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
PTOL. CHENN.	Ptolemaeus Chennus	 II d. C. 	 	 grammaticus 	 	 	 	 	 				
PTOL. CYR.	Ptolemaeus Cyrenaeus	 II/I a. C. 	 	 medicus 	 	 	 	 	 				
PTOL. EPITH.	Ptolemaeus Epithetes	 II a. C. 	 	 grammaticus 	 	 	 	 	 				
PTOL. EUERG.	Ptolemaeus Euergetes II	 II a. C. 	 	 historicus 	 	 	 	 	 				
PTOL. LAG.	Ptolemaeus Lagus	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
PTOL. MEGALOP.	Ptolemaeus Megalopolitanus	 III/II a. C. 	 	 historicus 	 	 	 	 	 				
PTOL. MEND.	Ptolemaeus Mendesius	 	 	 historicus 	 	 	 	 	 				
PTOLEMAEUS PHILADELPHUS	Ptolemaeus Philadelphus	 III a. C. 	 	 rex, epistolographus	 	 	 	 	 				
PTOL. PHIL.	Ptolemaeus Philopator	 III a. C. 	 	 tragicus 	 	 	 	 	 				
PTOLEMAIS CYRENAICA	Ptolemais Cyrenaica	 heleníst. 	 	 philosopha	 	 	 	 	 				
PULCH. AUG.	Pulcheria Augusta	 V d. C. 	 	 epistolographa 	 	 	 	 	 				
	 	 	 	 	Ep. Bass 	Epistula ad Bassam 	 	 	 				
	 	 	 	 	Ep. Hier 	Epistula ad monachos Hierosolymitanos 	 	 	 				
	 	 	 	 	Ep. Leon 	Epistula ad Leonem 	 	 	 				
	 	 	 	 	Ep. Strat 	Epistula ad Strategium Bithyniae 	 	 	 				
PYRGIO	Pyrgio	 heleníst. 	 	 historicus	 	 	 	 	 				
PYTHAEN.	Pythaenetus	 III/II a. C. 	 	 historicus 	 	 	 	 	 				
PYTHAG.	Pythagoras	 	 	 	 	 	 	 	 				
	 	 	 	 	Ep 	Pythagorae et Pythagoreorum epistulae 	 	 	 				
	 	 	 	 	Sent 	Sententiae 	 	 	 				
	 	 	 	 	Sent 	Sententiae 	 	 	 				
	 	 	 	 	Sim 	Pythagoreorum similitudines 	 	 	 				
PYTHEAS MASSILIENSIS	Pytheas Massiliensis	 IV/III a. C. 	 	 geographus	 	 	 	 	 				
PYTHEAS PHIGALIENSIS	Pytheas Phigaliensis	 heleníst. 	 	 epigrammaticus	 	 	 	 	 				
	 	 	 	 	Epigr 	Epigramma 	 	 	 				
PYTHERMUS	Pythermus	 III a. C. 	 	 historicus	 	 	 	 	 				
PYTHERMUS TEIUS	Pythermus Teius	 a. Hippon. 	 	 poeta	 	 	 	 	 				
PYTHO	Pytho	 IV a. C. 	 	 tragicus	 	 	 	 	 				
PYTHOCL.	Pythocles	 	 	 historicus 	 	 	 	 	 				
QUADRATUS, ASINIUS	Quadratus, Asinius	 	 		 	 	 	 	 				
QUADRATUS ATHENIENSIS	Quadratus Atheniensis	 II d. C. 	 	 scriptor ecclesiasticus	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmentum ex apologia 	 	 	 				
QUEROL.	Querolus	 IV/V d. C. 	 	 comoedia latina 	 	 	 	 	 				
QUINT. AS.	Quintianus Asculanus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula ad Petrum Fullonem 	 	 	 				
QUINT.	Quintilianus	 I d. C. 	 	 rhetor latinus 	 	 	 	 	 				
	 	 	 	 	Inst 	Institutio oratoria 	 	 	 				
Q. S.	Quintus Smyrnaeus	 III d. C. 	 	 epicus 	 	 	 	 	 				
RES GESTAE DIUI AUGUSTI	Res gestae diui Augusti	 	 		 	 	 	 	 				
RES GESTAE SAPORIS	Res gestae diui Saporis	 III d. C. 	 	 	 	 	 	 	 				
RHEG.	Rheginus Constantiensis	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Libell 	Libellus 	 	 	 				
	 	 	 	 	Serm 	Sermo Ephesi habitus 	 	 	 				
RHETOR BRANCATIANUS	Rhetor anonymus Brancatianus	 	 	 	 	 	 	 	 				
RHETORES GRAECI	Rhetores Graeci	 	 		 	 	 	 	 				
RHETOR.	Rhetorius	 VI d. C. 	 	 astrologus 	 	 	 	 	 				
RHIAN.	Rhianus	 III a. C. 	 	 epicus 	 	 	 	 	 				
	 	 	 	 	 Sch 	 Scholia 	 	 	 				
RHINTH.	Rhintho	 IV/III a. C. 	 	 comicus 	 	 	 	 	 				
RHOD.	Rhodo	 II d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
ROMAN.	Romanus	 V d. C. ?	 	 sophista 	 	 	 	 	 				
ROM. MEL.	Romanus Melodus	 VI d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
RUFIN.	Rufinianus, Iulius	 IV/V d. C. 	 	 rhetor latinus 	 	 	 	 	 				
	 	 	 	 	Fig 	de figuris 	 	 	 				
RUFIN. $2	Rufinus	 III d. C. ?	 	 epigrammaticus 	 	 	 	 	 				
RUFINUS	Rufinus	 IV/V d. C. 	 	 grammaticus latinus	 	 	 	 	 				
PS. RUFIN.	Pseudo Rufinus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Fid 	Tractatus de fide 	 	 	 				
RUF(IN)US DOMESTICUS	Ruf(in)us Domesticus	 	 	 epigrammaticus	 	 	 	 	 				
RUF.	Rufus	 I/II d. C. 	 	 medicus 	 	 	 	 	 				
	 	 	 	 	Anat 	Anatomia 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Onom 	de onomasia 	 	 	 				
	 	 	 	 	Oss 	de ossibus 	 	 	 				
	 	 	 	 	Podagr 	de podagra 	 	 	 				
	 	 	 	 	Ren. Ves 	de renum et uessicae affectionibus 	 	 	 				
	 	 	 	 	Sat. Gon 	de satyriasmo et gonorrhoea 	 	 	 				
	 	 	 	 	Syn. Puls 	Synopsis de pulsibus 	 	 	 				
	 	 	 	 	Sch 	 Scholia 	 	 	 				
	 	 	 	 	Interrog 	Interrogationes 	 	 	 				
RUF. RH.	Rufus Perinthius	 II d. C. 	 	 rhetor 	 	 	 	 	 				
RUTIL.	Rutilius Lupus	 I a. C. 	 	 rhetor 	 	 	 	 	 				
RUTILIUS RUFUS, P.	Rutilius Rufus, P.	 II/I a. C. 	 	 historicus	 	 	 	 	 				
SABINIAN.	Sabinianus Perrhanus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Supplic 	Supplicationes 	 	 	 				
SABIN.	Sabinus	 I/II d. C. 	 	 medicus 	 	 	 	 	 				
SABIN. $2	Sabinus Constantiensis	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula 	 	 	 				
SABINUS, TULLIUS	Sabinus, Tullius	 I d. C. ?	 	 epigrammaticus	 	 	 	 	 				
SACERD.	Sacerdos, Marius Plotius	 III/IV d. C. 	 	 grammaticus latinus 	 	 	 	 	 				
SALLUST.	Sallustius	 IV d. C. 	 	 philosophus 	 	 	 	 	 				
SALL.	Sallustius, Gaius	 I a. C. 	 	 historicus latinus 	 	 	 	 	 				
	 	 	 	 	Cat 	de coniuratione Catilinae 	 	 	 				
	 	 	 	 	Fr 	Fragmenta ampliora 	 	 	 				
	 	 	 	 	Iug 	de bello Iugurthino 	 	 	 				
SAMUS	Samus	 III a. C. 	 	 epigrammaticus	 	 	 	 	 				
SANNYR.	Sannyrio	 V a. C. 	 	 comicus 	 	 	 	 	 				
SAPPH.	Sappho	 VII/	 	 lyrica 	 	 	 	 	 				
SATRIUS	Satrius	 I a. C. 	 	 epigrammaticus	 	 	 	 	 				
SATYR.	Satyrus	 I a. C. 	 	 epigrammaticus 	 	 	 	 	 				
SATYR. $2	Satyrus	 III a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Fr. Hist 	Fragmenta historica 	 	 	 				
	 	 	 	 	Vit. Eur 	Vita Euripidis 	 	 	 				
SATYR. HIST.	Satyrus	 III/II a. C. 	 	 historicus 	 	 	 	 	 				
SATYR. $3	Satyrus	 II d. C. 	 	 medicus 	 	 	 	 	 				
SCAEN. ROMAN.	Scaenicae Romanorum Poesis Fragmenta	 	 	 	 	 	 	 	 				
	 	 	 	 	At 	Fabulae atellanae 	 	 	 				
	 	 	 	 	Mim 	Mimi 	 	 	 				
	 	 	 	 	Pall 	Fabulae palliatae 	 	 	 				
	 	 	 	 	Prae 	Fabulae praetextae 	 	 	 				
	 	 	 	 	Tog 	Fabulae togatae 	 	 	 				
	 	 	 	 	Trag 	Tragoediae 	 	 	 				
SCAMO	Scamo	 IV a. C. 	 	 historicus	 	 	 	 	 				
SCHEM. DIAN.	Schemata dianoeae quae ad rhetores pertinent	 IV d. C. 	 	 	 	 	 	 	 				
SCH.	Scholia	 	 	 	 	 	 	 	 				
SCH. IN LIB. MED. COD. AUGUST.	Scholia in librum medicum ex codice Augustano	 	 	 	 	 	 	 	 				
SCIP. AFRIC.	Scipio Africanus, P. Cornelius	 III a. C. 	 	 historicus 	 	 	 	 	 				
